CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy
False,20,4,I,177,0.0,11,2,1,1,1.0,INC,0,2,0,2,0,0,122.8,False
False,20,4,I,1456,0.0,9,3,2,1,0.5,INC,0,3,0,3,0,0,0.0,False
False,20,4,I,728,0.0,2,4,2,1,0.333,INC,0,4,0,4,0,0,428.7,False
False,20,4,I,2007,0.0,12,5,3,1,0.25,INC,0,5,0,5,0,0,0.0,False
False,20,4,I,2034,0.0,2,6,3,1,0.2,INC,0,6,0,6,0,0,11.9,True
False,20,4,I,2234,0.0,1,7,3,1,0.333,INC,0,7,0,7,0,0,108.0,False
False,20,4,I,955,0.0,1,8,4,1,0.286,INC,0,8,0,8,0,0,0.0,False
False,20,4,I,958,0.0,1,9,4,1,0.25,INC,0,9,0,9,0,0,5.9,False
False,20,4,I,2237,0.0,1,10,5,1,0.222,INC,0,10,0,10,0,0,0.0,False
False,20,4,I,1226,0.0,27,11,5,1,0.2,INC,0,11,0,11,0,0,521.3,False
False,15,6,I,427,0.0,35,1,0,0,0.0,INC,0,1,0,1,0,0,107.4,False
False,15,6,I,1141,0.0,2,2,0,0,0.0,INC,0,2,0,2,0,0,1551.2,False
False,14,2,I,2313,0.0,2,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,True
False,31,5,I,798,0.0,38,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,10,2,I,2313,0.0,33,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,True
False,34,6,C,1203,0.0,4,1,0,0,0.0,SYNC,1,0,1,0,0,0,23.4,False
False,34,6,C,2482,0.0,4,2,1,1,0.0,SYNC,2,0,2,0,0,0,0.0,False
False,65,4,C,11,0.0,63,1,0,0,0.0,SYNC,1,0,1,0,0,0,38.9,False
False,20,5,C,1975,0.0,2,1,1,1,0.0,SYNC,1,0,1,0,0,0,0.0,False
False,115,5,I,17,0.0,5,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,18,6,I,601,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,89.2,False
False,104,5,I,1211,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,52.2,False
False,104,5,I,1212,0.0,54,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,False
False,60,1,I,923,0.0,38,1,0,0,0.0,INC,0,1,0,1,0,0,70.0,False
False,60,1,I,2202,0.0,49,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,True
False,60,1,I,974,0.0,31,3,1,1,0.5,INC,0,3,0,3,0,0,49.8,False
False,20,4,I,177,0.0,18,1,0,0,0.0,INC,0,1,0,1,0,0,161.0,False
