CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy
False,18,5,I,5,0.0,33,3,0,0,1.0,DIV,2,1,2,0,0,1,82.3,True
False,18,5,I,21,0.0,14,4,0,0,1.0,DIV,2,2,2,1,0,1,469.8,True
False,18,5,I,274,0.0,2,5,0,0,1.0,DIV,2,3,2,2,0,1,86.5,True
False,18,5,I,371,0.0,12,6,0,0,1.0,DIV,2,4,2,3,0,1,65.8,True
False,18,5,I,416,0.0,11,7,0,0,1.0,DIV,2,5,2,4,0,1,19.2,False
False,17,7,C,31,0.0,6,1,0,0,0.0,SYNC,1,0,1,0,0,0,57.4,True
False,17,7,C,44,0.0,16,2,0,0,1.0,SYNC,2,0,2,0,0,0,53.6,True
False,17,7,I,5,0.0,45,3,0,0,1.0,DIV,2,1,2,0,0,1,82.3,True
False,17,7,I,21,0.0,10,4,0,0,1.0,DIV,2,2,2,1,0,1,469.8,True
True,17,7,I,154,0.2,13,5,0,0,1.0,DIV,2,3,2,2,0,1,48.6,False
False,17,7,I,254,0.167,32,6,0,0,0.8,DIV,2,4,2,3,0,1,35.8,True
False,18,5,C,31,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,57.4,True
False,18,5,C,44,0.0,16,2,0,0,1.0,SYNC,2,0,2,0,0,0,53.6,True
False,18,5,I,5,0.0,32,3,0,0,1.0,DIV,2,1,2,0,0,1,82.3,True
False,18,5,I,21,0.0,10,4,0,0,1.0,DIV,2,2,2,1,0,1,469.8,True
False,18,5,I,254,0.0,5,5,0,0,1.0,DIV,2,3,2,2,0,1,84.5,True
False,18,5,I,274,0.0,4,6,0,0,1.0,DIV,2,4,2,3,0,1,2.1,True
True,18,5,I,276,0.143,3,7,1,1,1.0,DIV,2,5,2,4,0,1,1.0,True
False,18,5,I,416,0.125,11,8,1,1,1.0,DIV,2,6,2,5,0,1,84.1,False
False,18,6,I,28,0.0,6,1,0,0,0.0,INC,0,1,0,1,0,0,42.0,True
False,18,6,I,31,0.0,4,2,0,0,1.0,INC,0,2,0,2,0,0,15.4,True
False,18,6,I,44,0.0,16,3,0,0,1.0,INC,0,3,0,3,0,0,53.6,True
False,18,6,I,5,0.0,30,4,0,0,1.0,INC,0,4,0,4,0,0,82.3,True
False,18,5,I,28,0.0,6,1,0,0,0.0,INC,0,1,0,1,0,0,42.0,True
False,18,5,I,31,0.0,8,2,0,0,1.0,INC,0,2,0,2,0,0,15.4,True
False,18,5,I,44,0.0,16,3,0,0,1.0,INC,0,3,0,3,0,0,53.6,True
False,18,5,I,5,0.0,30,4,0,0,1.0,INC,0,4,0,4,0,0,82.3,True
False,18,5,C,31,0.0,8,1,0,0,0.0,SYNC,1,0,1,0,0,0,57.4,True
False,18,5,I,44,0.0,22,2,0,0,1.0,DIV,1,1,1,0,0,1,53.6,True
False,18,5,I,5,0.0,28,3,0,0,1.0,DIV,1,2,1,1,0,1,82.3,True
False,18,5,C,28,0.0,12,1,0,0,0.0,SYNC,1,0,1,0,0,0,42.0,True
False,18,5,C,31,0.0,4,2,0,0,1.0,SYNC,2,0,2,0,0,0,15.4,True
False,18,5,C,44,0.0,8,3,0,0,1.0,SYNC,3,0,3,0,0,0,53.6,True
False,18,5,I,5,0.0,24,4,0,0,1.0,DIV,3,1,3,0,0,1,82.3,True
False,18,5,C,28,0.0,6,1,0,0,0.0,SYNC,1,0,1,0,0,0,42.0,True
False,18,5,C,31,0.0,4,2,0,0,1.0,SYNC,2,0,2,0,0,0,15.4,True
False,18,5,C,44,0.0,14,3,0,0,1.0,SYNC,3,0,3,0,0,0,53.6,True
False,18,5,I,5,0.0,22,4,0,0,1.0,DIV,3,1,3,0,0,1,82.3,True
False,18,5,I,28,0.0,6,1,0,0,0.0,INC,0,1,0,1,0,0,42.0,True
False,18,5,I,31,0.0,8,2,0,0,1.0,INC,0,2,0,2,0,0,15.4,True
False,18,5,I,44,0.0,14,3,0,0,1.0,INC,0,3,0,3,0,0,53.6,True
False,18,5,I,5,0.0,22,4,0,0,1.0,INC,0,4,0,4,0,0,82.3,True
False,8,6,C,31,0.0,3,1,0,0,0.0,SYNC,1,0,1,0,0,0,57.4,True
False,8,6,C,44,0.0,13,2,0,0,1.0,SYNC,2,0,2,0,0,0,53.6,True
False,8,6,C,52,0.0,2,3,0,0,1.0,SYNC,3,0,3,0,0,0,4.7,True
False,8,6,I,5,0.0,18,4,0,0,1.0,DIV,3,1,3,0,0,1,77.6,True
False,8,6,I,55,0.0,4,5,0,0,1.0,DIV,3,2,3,1,0,1,367.0,False
False,24,6,I,28,0.0,6,1,0,0,0.0,INC,0,1,0,1,0,0,42.0,True
False,24,6,I,31,0.0,8,2,0,0,1.0,INC,0,2,0,2,0,0,15.4,True
False,24,6,I,44,0.0,19,3,0,0,1.0,INC,0,3,0,3,0,0,53.6,True
False,24,6,I,5,0.0,50,4,0,0,1.0,INC,0,4,0,4,0,0,82.3,True
False,24,5,I,28,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,42.0,True
False,24,5,I,31,0.0,16,2,0,0,1.0,INC,0,2,0,2,0,0,15.4,True
False,24,5,I,40,0.0,1,3,0,0,1.0,INC,0,3,0,3,0,0,46.2,True
False,24,5,I,44,0.0,17,4,0,0,1.0,INC,0,4,0,4,0,0,7.4,True
False,24,5,I,50,0.0,2,5,0,0,1.0,INC,0,5,0,5,0,0,4.0,True
False,24,5,I,5,0.0,54,6,0,0,1.0,INC,0,6,0,6,0,0,78.3,True
False,24,5,I,28,0.0,3,1,0,0,0.0,INC,0,1,0,1,0,0,42.0,True
False,24,5,I,31,0.0,16,2,0,0,1.0,INC,0,2,0,2,0,0,15.4,True
False,24,5,I,44,0.0,17,3,0,0,1.0,INC,0,3,0,3,0,0,53.6,True
False,24,5,I,52,0.0,2,4,0,0,1.0,INC,0,4,0,4,0,0,4.7,True
False,24,5,I,5,0.0,47,5,0,0,1.0,INC,0,5,0,5,0,0,77.6,True
False,24,5,I,31,0.0,16,1,0,0,0.0,INC,0,1,0,1,0,0,57.4,True
False,24,5,I,44,0.0,18,2,0,0,1.0,INC,0,2,0,2,0,0,53.6,True
False,24,5,I,5,0.0,47,3,0,0,1.0,INC,0,3,0,3,0,0,82.3,True
False,24,5,I,28,0.0,8,1,0,0,0.0,INC,0,1,0,1,0,0,42.0,True
False,24,5,I,31,0.0,8,2,0,0,1.0,INC,0,2,0,2,0,0,15.4,True
False,24,5,I,40,0.0,1,3,0,0,1.0,INC,0,3,0,3,0,0,46.2,True
False,24,5,I,44,0.0,18,4,0,0,1.0,INC,0,4,0,4,0,0,7.4,True
False,24,5,I,50,0.0,2,5,0,0,1.0,INC,0,5,0,5,0,0,4.0,True
False,24,5,I,5,0.0,58,6,0,0,1.0,INC,0,6,0,6,0,0,78.3,True
True,24,5,I,54,0.143,4,7,0,0,1.0,INC,0,7,0,7,0,0,353.1,True
False,24,5,I,55,0.125,2,8,0,0,1.0,INC,0,8,0,8,0,0,13.8,False
False,24,5,I,21,0.111,22,9,0,0,0.875,INC,0,9,0,9,0,0,102.8,True
